门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"拾一花坊（七夕、生日鲜花、祝福、表白）	","9544484	",河池,"81.0	",--,0,未触犯红线,未触犯红线
"香奈尔鲜花(七夕预定，表白，鲜花)	","9544486	",南通,"76.0	",--,0,未触犯红线,未触犯红线
"辰辰鲜花婚庆(七夕预定，表白，鲜花)	","9544487	",运城,"70.0	",--,0,未触犯红线,未触犯红线
"花艺花屋(七夕预定，表白，鲜花)	","9544548	",朔州,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（三叶草花艺）	","9544549	",济宁,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花坊）	","9544551	",商丘,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（自献鲜花批发）	","9544553	",邯郸,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（虹辰花艺）(七夕预定，表白，鲜花)	","9546843	",赣州,"64.0	",--,0,未触犯红线,未触犯红线
"佳佳乐鲜花婚庆生活馆(七夕预定，表白，鲜花)	","9553654	",咸宁,"69.0	",--,0,未触犯红线,未触犯红线
"温馨满屋鲜花店(七夕预定，表白，鲜花)	","9563568	",黄冈,"79.0	",--,0,未触犯红线,未触犯红线
"威咔花艺坊(七夕预定，表白，鲜花)	","9566238	",中山,"81.0	",--,0,未触犯红线,未触犯红线
"红盖头鲜花(七夕预定，表白，鲜花)	","9566240	",周口,"69.0	",--,0,未触犯红线,未触犯红线
"羽沫花艺(七夕预定，表白，鲜花)	","9566241	",镇江,"83.0	",--,0,未触犯红线,未触犯红线
"真诚花艺(七夕预定，表白，鲜花)	","9567665	",潮州,"58.0	",--,0,未触犯红线,未触犯红线
"百合喜庆用品	","9567795	",安阳,"71.0	",--,0,未触犯红线,未触犯红线
"美丽心情鲜花店(七夕预定，表白，鲜花)	","9573708	",阿克苏地区,"74.0	",--,0,未触犯红线,未触犯红线
"她的花(七夕预定，表白，鲜花)	","9577800	",南通,"71.0	",--,0,未触犯红线,未触犯红线
"花天下(表白，生日，鲜花店)	","9577803	",驻马店,"80.0	",--,0,未触犯红线,未触犯红线
"拾米花艺(七夕预定，表白，鲜花)	","9580605	",哈尔滨,"79.0	",--,0,未触犯红线,未触犯红线
"花艺视界	","9580607	",黔南布依族苗族自治州,"83.0	",--,0,未触犯红线,未触犯红线
"朵蜜花艺(七夕预定，表白，鲜花）	","9580609	",抚州,"70.0	",--,0,未触犯红线,未触犯红线
"花好月圆(七夕预定，表白，鲜花)	","9580610	",河源,"59.0	",--,0,未触犯红线,未触犯红线
"花仙子(七夕预定，表白，鲜花)	","9582113	",咸宁,"76.0	",--,0,未触犯红线,未触犯红线
"情缘花坊(七夕预定，表白，鲜花)	","9582182	",晋中,"71.0	",--,0,未触犯红线,未触犯红线
"青青花艺（碧桂园店）	","9584489	",河源,"71.0	",--,0,未触犯红线,未触犯红线
"倾心花坊(七夕预定，表白，鲜花)	","9584490	",广州,"85.0	",--,0,未触犯红线,未触犯红线
"精品花卉(七夕预定，表白，鲜花)	","9586113	",济宁,"76.0	",--,0,未触犯红线,未触犯红线
"花语鲜花水果(七夕预定，表白，鲜花)	","9586920	",淮安,"58.0	",--,0,未触犯红线,未触犯红线
"青青花卉（高新区店）	","9597087	",河源,"79.0	",--,0,未触犯红线,未触犯红线
"花时间·七夕鲜花	","9597089	",江门,"68.0	",--,0,未触犯红线,未触犯红线
"名扬花骨(七夕预定，表白，鲜花)	","9598011	",江门,"80.0	",--,0,未触犯红线,未触犯红线
"花艺轩婚庆(七夕预定，表白，鲜花)	","9598012	",台州,"85.0	",--,0,未触犯红线,未触犯红线
"花语花轩(七夕预定，表白，鲜花)	","9598321	",内江,"74.0	",--,299,未触犯红线,未触犯红线
"灵祥鲜花(七夕预定，表白，鲜花)	","9598551	",南京,"78.0	",--,0,未触犯红线,未触犯红线
"精灵花艺(七夕预定，表白，鲜花)	","9598552	",温州,"79.0	",--,0,未触犯红线,未触犯红线
"简单饰界花店(七夕预定，表白，鲜花)	","9599550	",滁州,"80.0	",--,0,未触犯红线,未触犯红线
"艾诺鲜花（七夕预定，表白，鲜花）	","9601162	",北京,"82.0	",--,0,未触犯红线,未触犯红线
"花与美(七夕预定，表白，鲜花)	","9609628	",厦门,"81.0	",--,0,未触犯红线,未触犯红线
"花色花香(七夕预定，表白，鲜花)	","9611954	",保山,"80.0	",--,0,未触犯红线,未触犯红线
"花语鲜花(七夕预定，表白，鲜花)	","9611956	",襄阳,"70.0	",--,0,未触犯红线,未触犯红线
"春泥鲜花坊(七夕预定，表白，鲜花)	","9611957	",潍坊,"84.0	",--,0,未触犯红线,未触犯红线
"那一朵花坊	","9611958	",哈尔滨,"63.0	",--,0,未触犯红线,未触犯红线
"小薇花艺(七夕预定，表白，鲜花)	","9614620	",江门,"73.0	",--,0,未触犯红线,未触犯红线
"无限极花店(七夕预定，表白，鲜花)	","9614621	",北京,"68.0	",--,0,未触犯红线,未触犯红线
"艺苑鲜花(七夕预定，表白，鲜花)	","9615334	",阳泉,"73.0	",--,0,未触犯红线,未触犯红线
"女王花艺(七夕预定，表白，鲜花)	","9616658	",张家界,"67.0	",--,0,未触犯红线,未触犯红线
"欣雨花田(七夕预定，表白，鲜花)	","9616659	",遵义,"90.0	",--,0,未触犯红线,未触犯红线
"弗洛拉(七夕预定，表白，鲜花)	","9616660	",北京,"71.0	",--,0,未触犯红线,未触犯红线
"阳光花卉(七夕预定，表白，鲜花)	","9616662	",乌海,"60.0	",--,0,未触犯红线,未触犯红线
"时光如初(七夕预定，表白，鲜花)	","9616663	",广元,"81.0	",--,0,未触犯红线,未触犯红线
"1314花艺馆、鲜花	","9616664	",绍兴,"68.0	",--,0,未触犯红线,未触犯红线
"520花艺馆(七夕预定，表白，鲜花)	","9616665	",永州,"70.0	",--,0,未触犯红线,未触犯红线
"爱栀家花坊（生日,表白,鲜花店）	","9616977	",襄阳,"73.0	",--,0,未触犯红线,未触犯红线
"爱花居鲜花店(七夕预定，表白，鲜花)	","9617034	",广州,"73.0	",--,0,未触犯红线,未触犯红线
"小乔鲜花(七夕预定，表白，鲜花)	","9618221	",运城,"77.0	",--,0,未触犯红线,未触犯红线
"先花店(七夕预定，表白，鲜花)	","9619512	",楚雄彝族自治州,"77.0	",--,0,未触犯红线,未触犯红线
"帝国花坊(七夕预定，表白，鲜花)	","9619513	",恩施土家族苗族自治州,"64.0	",--,0,未触犯红线,未触犯红线
"红枫叶鲜花坊(七夕预定，表白，鲜花)	","9619649	",商丘,"52.0	",--,0,未触犯红线,未触犯红线
"浪漫花都·七夕鲜花	","9619651	",宿迁,"86.0	",--,0,未触犯红线,未触犯红线
"爱慕花艺(七夕预定，表白，鲜花)	","9619716	",惠州,"83.0	",--,0,未触犯红线,未触犯红线
"叁秋(七夕预定，表白，鲜花)	","9620649	",重庆,"65.0	",--,0,未触犯红线,未触犯红线
"思味特艺术蛋糕鲜花	","9621163	",衡水,"78.0	",--,0,未触犯红线,未触犯红线
"9号花艺生活馆(七夕预定，表白，鲜花)）	","9626982	",莆田,"69.0	",--,0,未触犯红线,未触犯红线
"唯爱花店(鲜花店，生日花，表白花）	","9628201	",天津,"77.0	",--,0,未触犯红线,未触犯红线
"无限极鲜花店(七夕预定，表白，鲜花)	","9628315	",北京,"61.0	",--,0,未触犯红线,未触犯红线
"天天鲜花(七夕预定，表白，鲜花)	","9629549	",广州,"69.0	",--,0,未触犯红线,未触犯红线
"梦媛花卉(七夕预定，表白，鲜花)	","9629551	",琼海市,"79.0	",--,0,未触犯红线,未触犯红线
"艾丽丝鲜花超市(七夕预定，表白，鲜花)	","9629552	",枣庄,"76.0	",--,0,未触犯红线,未触犯红线
"馨苑花坊(七夕预定，表白，鲜花)	","9629623	",西安,"51.0	",--,0,未触犯红线,未触犯红线
"五朵花(七夕预定，表白，鲜花)	","9629681	",赣州,"82.0	",--,0,未触犯红线,未触犯红线
"花道花坊(七夕预定，表白，鲜花)	","9629786	",台州,"59.0	",--,0,未触犯红线,未触犯红线
"玻璃花坊(七夕预定，表白，鲜花)	","9629956	",南阳,"75.0	",--,0,未触犯红线,未触犯红线
"梦缘婚礼	","9630771	",广安,"77.0	",--,0,未触犯红线,未触犯红线
"缤纷花艺(七夕预定，表白，鲜花）	","9632771	",衢州,"77.0	",--,0,未触犯红线,未触犯红线
"花之海(七夕预定，表白，鲜花)	","9634335	",哈尔滨,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅鲜花店	","9634642	",铁岭,"76.0	",--,0,未触犯红线,未触犯红线
"花如意(七夕预定，表白，鲜花)	","9635446	",广州,"83.0	",--,0,未触犯红线,未触犯红线
"简爱鲜花庆典(七夕预定，表白，鲜花)	","9639063	",济宁,"79.0	",--,0,未触犯红线,未触犯红线
"花漾flower(鲜花店，生日花，表白花）	","9641802	",天津,"80.0	",--,0,未触犯红线,未触犯红线
"管管鲜花(七夕预定，表白，鲜花)	","9643510	",石家庄,"62.0	",--,0,未触犯红线,未触犯红线
"朝阳园艺(七夕预定，表白，鲜花)	","9646173	",郴州,"75.0	",--,0,未触犯红线,未触犯红线
"花花世界(七夕预定，表白，鲜花)	","9646174	",石家庄,"48.0	",--,0,未触犯红线,未触犯红线
"槿妍花舍(七夕预定，表白，鲜花)	","9646175	",湘西土家族苗族自治州,"83.0	",--,0,未触犯红线,未触犯红线
"FLOWER意达(七夕预定，表白，鲜花)	","9646177	",曲靖,"74.0	",--,0,未触犯红线,未触犯红线
"花掌盟(七夕预定，表白，鲜花)	","9646180	",杭州,"84.0	",--,0,未触犯红线,未触犯红线
"芊资花坊·七夕鲜花	","9646181	",酒泉,"69.0	",--,0,未触犯红线,未触犯红线
"精致花艺馆(七夕预定，表白，鲜花)	","9646182	",呼伦贝尔,"58.0	",--,0,未触犯红线,未触犯红线
"三三鲜花店(七夕预定，表白，鲜花)	","9647453	",安顺,"80.0	",--,0,未触犯红线,未触犯红线
"南巷花开	","9647455	",遵义,"77.0	",--,0,未触犯红线,未触犯红线
"时尚花卉(七夕预定，表白，鲜花)	","9647456	",益阳,"69.0	",--,0,未触犯红线,未触犯红线
"世纪婚庆鲜花(七夕预定，表白，鲜花)	","9647457	",白银,"44.0	",--,0,未触犯红线,未触犯红线
"壹号花坊(七夕预定，表白，鲜花)	","9648321	",廊坊,"60.0	",--,0,未触犯红线,未触犯红线
"匠心派鲜花(七夕预定，表白，鲜花)	","9649462	",阳江,"62.0	",--,0,未触犯红线,未触犯红线
"醉花樱鲜花苑	","9650453	",楚雄彝族自治州,"66.0	",--,0,未触犯红线,未触犯红线
"鲜花坊（万达店）	","9652608	",温州,"82.0	",--,0,未触犯红线,未触犯红线
"豆豆花艺(教师节花束)	","9652610	",许昌,"81.0	",--,0,未触犯红线,未触犯红线
"佳缘花艺(七夕预定，表白，鲜花)	","9652613	",嘉兴,"71.0	",--,0,未触犯红线,未触犯红线
"漂亮鲜花（生日,表白,鲜花店）	","9652614	",盐城,"76.0	",--,0,未触犯红线,未触犯红线
"金美婚庆(七夕预定，表白，鲜花）	","9652615	",重庆,"84.0	",--,0,未触犯红线,未触犯红线
"皇家花园鲜花(七夕预定，表白，鲜花)	","9652616	",宜昌,"60.0	",--,0,未触犯红线,未触犯红线
"鲜花商行店（七夕、生日鲜花、开业鲜花花篮）	","9652617	",长春,"63.0	",--,0,未触犯红线,未触犯红线
"浪漫满屋鲜花婚庆(七夕预定，表白，鲜花)	","9652973	",金昌,"79.0	",--,0,未触犯红线,未触犯红线
"朵朵花艺(七夕预定，表白，鲜花)	","9652974	",德州,"83.0	",--,0,未触犯红线,未触犯红线
"2513鲜花速递	","9653436	",朝阳,"58.0	",--,0,未触犯红线,未触犯红线
"春蕾鲜花玫瑰	","9653738	",邯郸,"85.0	",--,0,未触犯红线,未触犯红线
"繁花似锦(七夕预定，表白，鲜花)	","9665021	",赣州,"69.0	",--,0,未触犯红线,未触犯红线
"花点时间(七夕预定，表白，鲜花)	","9672252	",北京,"52.0	",--,0,未触犯红线,未触犯红线
"花开半夏花艺(七夕预定，表白，鲜花)	","9672254	",芜湖,"87.0	",--,0,未触犯红线,未触犯红线
"一间花店·七夕鲜花	","9672255	",包头,"57.0	",--,0,未触犯红线,未触犯红线
"七色花店	","9672257	",呼伦贝尔,"67.0	",--,0,未触犯红线,未触犯红线
"瑞云花卉店(七夕预定，表白，鲜花)	","9673877	",德州,"67.0	",--,0,未触犯红线,未触犯红线
"转角花坊（生日,表白,鲜花店）	","9674128	",赣州,"78.0	",--,0,未触犯红线,未触犯红线
"锦上花开(七夕预定，表白，鲜花)	","9674131	",定西,"71.0	",--,0,未触犯红线,未触犯红线
"花世界(七夕预定，表白，鲜花)	","9674136	",娄底,"54.0	",--,597,未触犯红线,未触犯红线
"青青花艺(七夕预定，表白，鲜花)	","9678576	",温州,"52.0	",--,0,未触犯红线,未触犯红线
"幸福花卉(七夕预定，表白，鲜花)	","9681719	",信阳,"64.0	",--,0,未触犯红线,未触犯红线
"花遇见鲜花(七夕预定，表白，鲜花)	","9681720	",贺州,"78.0	",--,0,未触犯红线,未触犯红线
"苏苏花艺(七夕预定，表白，鲜花)	","9681940	",沈阳,"60.0	",--,0,未触犯红线,未触犯红线
"玫瑰丽舍(七夕预定，表白，鲜花)	","9686405	",济南,"55.0	",--,0,未触犯红线,未触犯红线
"米恋家居花艺（生日,表白,鲜花店）	","9687672	",宜宾,"73.0	",--,0,未触犯红线,未触犯红线
"告白花艺(七夕预定，表白，鲜花)	","9689337	",聊城,"71.0	",--,0,未触犯红线,未触犯红线
"爱花季(七夕预定，表白，鲜花)	","9691291	",肇庆,"69.0	",--,487,未触犯红线,未触犯红线
"花语花艺(七夕预定，表白，鲜花)	","9695706	",肇庆,"74.0	",--,0,未触犯红线,未触犯红线
"木子鲜花坊(七夕预定，表白，鲜花)	","9695817	",邯郸,"73.0	",--,0,未触犯红线,未触犯红线
"花样年华（教师节鲜花）	","9697412	",商洛,"86.0	",--,0,未触犯红线,未触犯红线
"勿忘我鲜花坊(七夕预定，表白，鲜花)	","9697512	",文山州,"57.0	",--,0,未触犯红线,未触犯红线
"四季花坊(表白鲜花)	","9697733	",广州,"80.0	",--,0,未触犯红线,未触犯红线
"喜上喜花坊(七夕预定，表白，鲜花)	","9699951	",郑州,"77.0	",--,0,未触犯红线,未触犯红线
"中赫花艺	","9699952	",文山州,"64.0	",--,0,未触犯红线,未触犯红线
"德国花店(七夕预定，表白，鲜花)	","9699954	",湖州,"73.0	",--,0,未触犯红线,未触犯红线
"七彩花语坊(七夕预定，表白，鲜花)	","9700587	",四平,"86.0	",--,0,未触犯红线,未触犯红线
"春暖花开（生日,表白,鲜花店）	","9700589	",宜宾,"84.0	",--,0,未触犯红线,未触犯红线
"花生活花店(七夕预定，表白，鲜花)	","9703255	",孝感,"72.0	",--,0,未触犯红线,未触犯红线
"蝶恋花花艺生活馆(七夕预定，表白，鲜花)	","9706522	",衡阳,"81.0	",--,0,未触犯红线,未触犯红线
"花语花艺(七夕预定，表白，鲜花)	","9707541	",惠州,"75.0	",--,0,未触犯红线,未触犯红线
"爱情海(七夕预定，表白，鲜花)	","9707543	",阜阳,"61.0	",--,0,未触犯红线,未触犯红线
"马隆花艺(七夕预定，表白，鲜花)	","9707544	",南京,"82.0	",--,0,未触犯红线,未触犯红线
"橄榄树花店(七夕预定，表白，鲜花)	","9708318	",包头,"65.0	",--,0,未触犯红线,未触犯红线
"友缘花店(七夕预定，表白，鲜花)	","9708795	",南通,"68.0	",--,0,未触犯红线,未触犯红线
"千禧缘鲜花婚庆(七夕预定，表白，鲜花)	","9709099	",重庆,"81.0	",--,0,未触犯红线,未触犯红线
"鲜花婚庆(七夕预定，表白，鲜花)	","9709729	",徐州,"79.0	",--,0,未触犯红线,未触犯红线
"花芊谷花艺(七夕预定，表白，鲜花)	","9709741	",深圳,"56.0	",--,0,未触犯红线,未触犯红线
"雯公主花卉(七夕预定，表白，鲜花)	","9714251	",荆门,"84.0	",--,0,未触犯红线,未触犯红线
"花仙子花店(七夕预定，表白，鲜花)	","9714252	",洛阳,"75.0	",--,0,未触犯红线,未触犯红线
"绿岛花艺(七夕预定，表白，鲜花）	","9714253	",江门,"76.0	",--,0,未触犯红线,未触犯红线
"红玫瑰鲜花(七夕预定，表白，鲜花)	","9714255	",烟台,"63.0	",--,0,未触犯红线,未触犯红线
"百合花坊(七夕预定，表白，鲜花)	","9715496	",茂名,"63.0	",--,0,未触犯红线,未触犯红线
"金林鲜花	","9715497	",七台河,"76.0	",--,0,未触犯红线,未触犯红线
"花海之恋(七夕预定，表白，鲜花)	","9718763	",泸州,"74.0	",--,0,未触犯红线,未触犯红线
"花心思花卉(七夕预定，表白，鲜花)	","9720007	",黔西南布依族苗族自治州,"74.0	",--,0,未触犯红线,未触犯红线
"吉祥花艺(七夕预定，表白，鲜花）	","9723320	",株洲,"48.0	",--,0,未触犯红线,未触犯红线
"德馨花艺(七夕预定，表白，鲜花)	","9723453	",芜湖,"64.0	",--,0,未触犯红线,未触犯红线
"遇花缘(七夕预定，表白，鲜花)	","9723455	",绵阳,"70.0	",--,0,未触犯红线,未触犯红线
"乔治的花店，鲜花，表白花，生日花	","9723522	",昆明,"79.0	",--,0,未触犯红线,未触犯红线
"花草季花艺生活馆(七夕预定，表白，鲜花）	","9723528	",深圳,"71.0	",--,0,未触犯红线,未触犯红线
"花小漾花艺	","9723920	",揭阳,"82.0	",--,0,未触犯红线,未触犯红线
"沁沐花店·七夕鲜花	","9732149	",保定,"78.0	",--,0,未触犯红线,未触犯红线
"大众鲜花(七夕预定，表白，鲜花)	","9732150	",江门,"78.0	",--,0,未触犯红线,未触犯红线
"伊人花店(七夕预定，表白，鲜花)	","9732151	",防城港,"62.0	",--,0,未触犯红线,未触犯红线
"禧多多婚庆花艺馆(七夕预定，生日，表白)	","9732152	",泸州,"81.0	",--,0,未触犯红线,未触犯红线
"满园春色花行(七夕预定，生日，表白)	","9732245	",铁岭,"52.0	",--,0,未触犯红线,未触犯红线
"添喜缘高端婚礼定制(七夕预定，表白，鲜花)	","9732246	",泰州,"68.0	",--,0,未触犯红线,未触犯红线
"长青园花卉(七夕预定，表白，鲜花)	","9732247	",许昌,"82.0	",--,0,未触犯红线,未触犯红线
"馨灵花坊(七夕预定，表白，鲜花)	","9732289	",福州,"76.0	",--,0,未触犯红线,未触犯红线
